order_id,customer,state,city,order_date,total_units,revenue,product_name,category_name,brand_name,store_name,sales_rep
1253,"Onita Johns",NY,Elmont,2017-11-18,1,269.99,"Electra Cruiser 1 (24-Inch), - 2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
1336,"Jana Thomas",CA,"San Jose",2018-01-09,2,539.98,"Electra Cruiser 1 (24-Inch), - 2016","Children Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland"
8,"Leslie Higgins",NY,"Saratoga Springs",2016-01-04,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
11,"Tarra Guerrero",NY,Auburn,2016-01-05,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
18,"Lanita Burton",CA,Coachella,2016-01-14,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
22,"Tangela Hurley",CA,Campbell,2016-01-16,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland"
25,"Sam Lester",NY,Baldwin,2016-01-18,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
35,"Neville Mcclain",NY,"West Hempstead",2016-01-22,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
39,"Travis Whitley",NY,"Saint Albans",2016-01-25,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
45,"Carissa Cross",NY,"Huntington Station",2016-01-28,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
60,"Joesph Delacruz",CA,Atwater,2016-02-06,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
62,"Denis Logan",CA,Ridgecrest,2016-02-07,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland"
64,"Corine Stuart",NY,"Clifton Park",2016-02-07,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
69,"Ophelia Decker",NY,"New Windsor",2016-02-10,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
73,"Gabriel Wagner",NY,"Ballston Spa",2016-02-12,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
93,"Cindie Franklin",CA,Lawndale,2016-02-26,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
98,"Leticia Snyder",NY,Pittsford,2016-02-28,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
102,"Trisha Johnson",NY,Lancaster,2016-03-02,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
108,"Robby Sykes",NY,Hempstead,2016-03-06,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
109,"Ben Stone",NY,Ithaca,2016-03-06,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
115,"Starr Schneider",NY,Shirley,2016-03-09,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
117,"Gwenn Melton",NY,Centereach,2016-03-10,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
131,"Hortencia Graham",TX,Euless,2016-03-19,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Rowlett Bikes","Kali Vargas"
133,"Jerome Bolton",NY,Carmel,2016-03-20,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
137,"Jina Cooper",NY,"Howard Beach",2016-03-23,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
152,"Parker Prince",NY,"Port Jefferson Station",2016-03-29,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
161,"Kasie Rodriquez",NY,"Ballston Spa",2016-04-04,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
168,"Kandace Ayers",CA,"Santa Monica",2016-04-09,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
174,"Destiny Goodman",NY,Westbury,2016-04-12,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
200,"Lanelle Guerra",NY,"Floral Park",2016-05-01,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
205,"Myrtie James",NY,Merrick,2016-05-04,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
216,"Angelina Lloyd",CA,"Apple Valley",2016-05-11,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
220,"Noble Glover",NY,"Orchard Park",2016-05-12,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
228,"Jamika Blanchard",NY,"Fresh Meadows",2016-05-17,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
238,"Annett Rush",NY,Rosedale,2016-05-26,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
244,"Venus Hewitt",NY,Farmingdale,2016-05-28,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
249,"Miquel Neal",NY,"Staten Island",2016-06-01,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
251,"Arlena Buckner",NY,"New Hyde Park",2016-06-01,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
267,"Randolph Chase",CA,"San Lorenzo",2016-06-11,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
281,"Cris Dunn",NY,Pittsford,2016-06-21,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
295,"Benny Bender",NY,Elmont,2016-07-01,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
298,"Janna Hayden",TX,Longview,2016-07-04,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Rowlett Bikes","Layla Terrell"
301,"Caren Stephens",NY,Scarsdale,2016-07-06,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
306,"Charleen Hurst",NY,Utica,2016-07-09,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
314,"Janie Herrera",NY,Elmhurst,2016-07-15,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
317,"Mariam Miranda",NY,"Franklin Square",2016-07-17,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
324,"Garland Weaver",NY,Amsterdam,2016-07-20,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
338,"Omega Huff",CA,"Santa Monica",2016-07-28,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
344,"Romaine Salazar",NY,Monsey,2016-08-01,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
351,"Cinda Rocha",CA,"Los Banos",2016-08-03,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland"
373,"Majorie Wyatt",NY,"South Ozone Park",2016-08-16,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
383,"Aleta Mack",NY,"Bay Shore",2016-08-20,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
403,"Salena Day",CA,"San Lorenzo",2016-08-31,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
416,"Johana Jacobson",NY,Rochester,2016-09-03,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
424,"Tommie Melton",CA,Sacramento,2016-09-08,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
430,"Deja Chaney",NY,Jamaica,2016-09-11,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
435,"Keri Bridges",TX,Richardson,2016-09-14,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Rowlett Bikes","Layla Terrell"
438,"Javier Nichols",TX,Rowlett,2016-09-16,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Rowlett Bikes","Kali Vargas"
444,"Jamaal Albert",CA,Torrance,2016-09-19,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland"
446,"Bart Hess",NY,Kingston,2016-09-19,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
460,"Ladawn Downs",TX,Houston,2016-09-25,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Rowlett Bikes","Kali Vargas"
467,"Marry Benjamin",TX,Forney,2016-09-28,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Rowlett Bikes","Kali Vargas"
476,"Basilia Thornton",NY,Brentwood,2016-10-01,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
488,"Evelin Vargas",NY,Webster,2016-10-06,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
492,"Graciela Barber",CA,Oxnard,2016-10-09,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland"
495,"Kecia Olsen",CA,"Santa Cruz",2016-10-10,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
511,"Klara Mosley",NY,"Port Chester",2016-10-18,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
522,"Lois Steele",NY,Ossining,2016-10-23,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
535,"Roseanne Maynard",TX,Euless,2016-10-29,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Rowlett Bikes","Layla Terrell"
536,"Cira Downs",CA,Oakland,2016-10-31,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
541,"Zulema Clemons",CA,Oakland,2016-11-04,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
554,"Katharina Bates",CA,Campbell,2016-11-13,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
584,"Deandrea Cox",NY,Huntington,2016-12-04,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
599,"Debra Burks",NY,"Orchard Park",2016-12-09,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
609,"Stefani Gamble",NY,"New City",2016-12-12,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
624,"Ghislaine Compton",NY,Lindenhurst,2016-12-24,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
632,"Margert Stevens",NY,Rome,2016-12-27,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
656,"Venessa Frost",NY,Scarsdale,2017-01-16,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
661,"Leigh Burke",NY,Schenectady,2017-01-18,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
662,"Caleb England",CA,Pleasanton,2017-01-19,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
722,"Angelika Perry",NY,Canandaigua,2017-02-18,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
745,"Charleen Joyner",NY,Corona,2017-03-01,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
758,"Kattie Stevenson",TX,Helotes,2017-03-06,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Rowlett Bikes","Layla Terrell"
783,"Jama Rodriquez",CA,Upland,2017-03-16,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland"
784,"Kandi Mcneil",NY,"Massapequa Park",2017-03-16,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
810,"Laraine Robbins",TX,"San Angelo",2017-04-01,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Rowlett Bikes","Kali Vargas"
841,"Hipolito Padilla",NY,"New Rochelle",2017-04-15,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
906,"Janine Manning",NY,"Howard Beach",2017-05-23,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
912,"Rudolf Gilliam",CA,"Palos Verdes Peninsula",2017-05-27,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland"
946,"Andreas Mayer",NY,"New Rochelle",2017-06-14,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
974,"Julienne Moody",TX,"Fort Worth",2017-06-24,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Rowlett Bikes","Kali Vargas"
982,"Dollie Cervantes",TX,"Fort Worth",2017-06-26,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Rowlett Bikes","Layla Terrell"
1148,"Dorine Thornton",NY,Sunnyside,2017-09-25,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
1161,"Kathie Freeman",NY,Queensbury,2017-10-01,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
1214,"Celestine Kent",NY,Lancaster,2017-10-28,1,269.99,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
1586,"Carley Reynolds",CA,"South El Monte",2018-04-26,2,539.98,"Electra Girl's Hawaii 1 (16-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland"
15,"Ellsworth Michael",NY,Carmel,2016-01-09,2,599.98,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
17,"Sindy Anderson",CA,Pomona,2016-01-12,1,299.99,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
23,"Drucilla Gilliam",CA,"Santa Clara",2016-01-16,2,599.98,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland"
25,"Sam Lester",NY,Baldwin,2016-01-18,2,599.98,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
33,"Verona O'neill",NY,Selden,2016-01-21,2,599.98,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
38,"Lashandra Turner",NY,"Long Beach",2016-01-25,1,299.99,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
53,"Margit Osborn",NY,Plainview,2016-02-03,2,599.98,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
57,"Dalia Carson",NY,Rochester,2016-02-04,2,599.98,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
58,"Tiana Henderson",NY,"Franklin Square",2016-02-05,1,299.99,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
64,"Corine Stuart",NY,"Clifton Park",2016-02-07,2,599.98,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
66,"Susannah Fields",NY,"Far Rockaway",2016-02-09,1,299.99,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
67,"Lazaro Moran",TX,"Sugar Land",2016-02-09,2,599.98,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Rowlett Bikes","Kali Vargas"
73,"Gabriel Wagner",NY,"Ballston Spa",2016-02-12,2,599.98,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
81,"Max Charles",NY,"Glen Cove",2016-02-17,2,599.98,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
84,"Christia Wilkins",NY,Woodside,2016-02-20,2,599.98,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
86,"Lavette Wright",NY,Ronkonkoma,2016-02-21,2,599.98,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
87,"Rosa Kinney",NY,Brooklyn,2016-02-21,2,599.98,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
96,"Keitha Black",NY,Lindenhurst,2016-02-27,1,299.99,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
99,"Rikki Morrow",TX,"Fort Worth",2016-02-29,2,599.98,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Rowlett Bikes","Layla Terrell"
112,"Micki Rutledge",NY,"Richmond Hill",2016-03-08,2,599.98,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
113,"Theresia Barron",NY,"Forest Hills",2016-03-08,1,299.99,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
118,"Danille Mcfarland",CA,Rocklin,2016-03-12,2,599.98,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland"
137,"Jina Cooper",NY,"Howard Beach",2016-03-23,1,299.99,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
165,"Adriene Rivera",CA,Encino,2016-04-08,1,299.99,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
172,"Cindi Ellis",NY,"Floral Park",2016-04-11,1,299.99,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
191,"Ruthanne Hoover",CA,Torrance,2016-04-27,1,299.99,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Mireya Copeland"
200,"Lanelle Guerra",NY,"Floral Park",2016-05-01,2,599.98,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
228,"Jamika Blanchard",NY,"Fresh Meadows",2016-05-17,2,599.98,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
234,"Merrie Fowler",NY,Scarsdale,2016-05-22,1,299.99,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
251,"Arlena Buckner",NY,"New Hyde Park",2016-06-01,2,599.98,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Venita Daniel"
260,"Yvette Rogers",NY,"Franklin Square",2016-06-06,2,599.98,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
267,"Randolph Chase",CA,"San Lorenzo",2016-06-11,2,599.98,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Santa Cruz Bikes","Genna Serrano"
269,"Terrell Mathis",NY,Selden,2016-06-12,2,599.98,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Baldwin Bikes","Marcelene Boyer"
298,"Janna Hayden",TX,Longview,2016-07-04,1,299.99,"Electra Girl's Hawaii 1 (20-inch), - 2015/2016","Children Bicycles",Electra,"Rowlett Bikes","Layla Terrell"
